UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power,Power_norm,Tool_wear_norm,Type_encoded
8890,297.7,308.8,2089,19.1,111,0,0,0,0,0,0,11.100000000000023,39899.9,0.3990772191349504,0.43873517786561267,1
8891,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,11.100000000000023,55267.200000000004,0.5527803449476097,0.4505928853754941,0
8892,297.7,308.9,1681,28.3,116,0,0,0,0,0,0,11.199999999999989,47572.3,0.4758162599869574,0.45849802371541504,1
8893,297.6,308.8,1475,43.0,119,0,0,0,0,0,0,11.199999999999989,63425.0,0.6343743373701245,0.47035573122529645,0
8894,297.5,308.7,1371,46.5,121,0,0,0,0,0,0,11.199999999999989,63751.5,0.6376399774355773,0.4782608695652174,0
8895,297.5,308.7,1546,38.0,123,0,0,0,0,0,0,11.199999999999989,58748.0,0.5875951686530559,0.48616600790513836,1
8896,297.4,308.6,1461,40.1,126,0,0,0,0,0,0,11.200000000000045,58586.1,0.5859758512668483,0.4980237154150198,2
8897,297.4,308.7,1638,31.9,131,0,0,0,0,0,0,11.300000000000011,52252.2,0.5226244343891402,0.5177865612648221,0
8898,297.3,308.7,1577,35.6,133,0,0,0,0,0,0,11.399999999999977,56141.200000000004,0.5615220583234314,0.525691699604743,1
8899,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,11.200000000000045,59288.4,0.5930002280446968,0.5375494071146245,0
8900,297.3,308.5,1710,27.7,138,0,0,0,0,0,0,11.199999999999989,47367.0,0.4737628575200739,0.5454545454545454,1
8901,297.3,308.6,1584,29.4,141,0,0,0,0,0,0,11.300000000000011,46569.6,0.46578729430968463,0.5573122529644269,1
8902,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,11.300000000000011,72444.6,0.7245880192517733,0.5691699604743083,0
8903,297.4,308.7,1522,46.3,146,0,0,0,0,0,0,11.300000000000011,70468.59999999999,0.7048241455325243,0.5770750988142292,2
8904,297.4,308.7,1382,49.9,151,0,0,0,0,0,0,11.300000000000011,68961.8,0.6897531916255586,0.5968379446640316,1
8905,297.4,308.7,1584,38.2,154,0,0,0,0,0,0,11.300000000000011,60508.8,0.6052066204976175,0.6086956521739131,0
8906,297.3,308.6,1385,55.2,156,0,0,0,0,0,0,11.300000000000011,76452.0,0.7646698752955579,0.616600790513834,0
8907,297.3,308.7,1592,34.4,158,0,0,0,0,0,0,11.399999999999977,54764.799999999996,0.5477553600505698,0.6245059288537549,0
8908,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,11.400000000000034,61354.8,0.6136682789826806,0.6324110671936759,1
8909,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,11.300000000000011,67247.4,0.6726058307428254,0.6442687747035574,0
8910,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,11.299999999999955,61771.6,0.6178370960708298,0.6521739130434783,0
8911,297.1,308.4,1550,37.0,167,0,0,0,0,0,0,11.299999999999955,57350.0,0.573612428035895,0.6600790513833992,0
8912,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,11.199999999999989,42197.4,0.42205672311773107,0.6679841897233202,0
8913,297.2,308.5,1446,43.7,171,0,0,0,0,0,0,11.300000000000011,63190.200000000004,0.632025877071906,0.6758893280632411,0
8914,297.2,308.5,1487,46.9,173,0,0,0,0,0,0,11.300000000000011,69740.3,0.6975397177846858,0.6837944664031621,1
8915,297.3,308.5,1524,49.3,176,0,0,0,0,0,0,11.199999999999989,75133.2,0.7514792899408284,0.6956521739130435,1
8916,297.1,308.3,1403,54.1,179,0,0,0,0,0,0,11.199999999999989,75902.3,0.7591717976723438,0.7075098814229249,0
8917,297.1,308.2,2267,15.7,181,0,0,0,0,0,0,11.099999999999966,35591.9,0.3559887737996647,0.7154150197628458,0
8918,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,11.099999999999966,57949.1,0.5796046025020903,0.7233201581027668,1
8919,297.1,308.2,1402,51.2,186,0,0,0,0,0,0,11.099999999999966,71782.40000000001,0.7179647210853327,0.7351778656126482,0
8920,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,11.100000000000023,47404.0,0.4741329300542906,0.7430830039525692,0
8921,297.1,308.3,1496,45.8,190,0,0,0,0,0,0,11.199999999999989,68516.8,0.6853023192545739,0.7509881422924901,0
8922,297.1,308.1,1633,33.3,192,0,0,0,0,0,0,11.0,54378.899999999994,0.5438956035382934,0.758893280632411,0
8923,297.1,308.2,1399,42.6,194,0,0,0,0,0,0,11.099999999999966,59597.4,0.5960908338034254,0.766798418972332,0
8924,297.0,308.1,1363,45.3,196,0,0,0,0,0,0,11.100000000000023,61743.899999999994,0.6175600417681865,0.7747035573122529,1
8925,297.1,308.2,1527,42.2,199,0,0,0,0,0,0,11.099999999999966,64439.4,0.6445203259838928,0.7865612648221344,2
8926,297.2,308.2,1405,42.5,204,0,0,0,0,0,0,11.0,59712.5,0.5972420594436509,0.8063241106719368,1
8927,297.3,308.3,1459,59.6,207,1,0,0,1,1,0,11.0,86956.40000000001,0.8697344679557193,0.8181818181818182,1
8928,297.4,308.4,1789,25.0,210,0,0,0,0,0,0,11.0,44725.0,0.4473376781849242,0.8300395256916996,1
8929,297.4,308.4,1531,41.5,213,0,0,0,0,0,0,11.0,63536.5,0.6354895559529667,0.841897233201581,0
8930,297.4,308.4,1620,35.8,215,0,0,0,0,0,0,11.0,57995.99999999999,0.5800736944441109,0.849802371541502,1
8931,297.4,308.4,1571,39.4,0,0,0,0,0,0,0,11.0,61897.399999999994,0.6190953426871666,0.0,0
8932,297.4,308.4,1434,39.9,2,0,0,0,0,0,0,11.0,57216.6,0.572278166520638,0.007905138339920948,0
8933,297.4,308.4,1474,43.6,4,0,0,0,0,0,0,11.0,64266.4,0.6427899868374201,0.015810276679841896,0
8934,297.3,308.3,1544,41.7,6,0,0,0,0,0,0,11.0,64384.8,0.6439742189469135,0.023715415019762844,1
8935,297.3,308.2,1601,35.7,9,0,0,0,0,0,0,10.899999999999977,57155.700000000004,0.5716690471332381,0.03557312252964427,0
8936,297.4,308.3,1801,26.9,11,0,0,0,0,0,0,10.900000000000034,48446.899999999994,0.48456397453900957,0.043478260869565216,0
8937,297.4,308.3,1465,42.0,13,0,0,0,0,0,0,10.900000000000034,61530.0,0.6154206224419986,0.05138339920948617,0
8938,297.4,308.4,1340,52.6,15,0,0,0,0,0,0,11.0,70484.0,0.7049781757224416,0.05928853754940711,1
8939,297.4,308.4,1517,41.0,18,0,0,0,0,0,0,11.0,62197.0,0.6220919300182836,0.07114624505928854,1
8940,297.3,308.4,1434,44.8,21,0,0,0,0,0,0,11.099999999999966,64243.2,0.6425579413565058,0.08300395256916997,1
8941,297.3,308.3,1935,19.3,24,0,0,0,0,0,0,11.0,37345.5,0.37352821152945975,0.09486166007905138,2
8942,297.3,308.3,1595,32.2,29,0,0,0,0,0,0,11.0,51359.00000000001,0.5136906833739413,0.11462450592885376,1
8943,297.3,308.3,2188,17.0,32,0,0,0,0,0,0,11.0,37196.0,0.3720329184520166,0.12648221343873517,0
8944,297.3,308.4,1449,44.4,34,0,0,0,0,0,0,11.099999999999966,64335.6,0.6434821224960091,0.13438735177865613,1
8945,297.3,308.3,1471,38.2,37,0,0,0,0,0,0,11.0,56192.200000000004,0.5620321583030274,0.14624505928853754,0
8946,297.4,308.2,1639,33.8,39,0,0,0,0,0,0,10.800000000000011,55398.2,0.5540906017579444,0.1541501976284585,0
8947,297.3,308.2,1846,24.5,41,0,0,0,0,0,0,10.899999999999977,45227.0,0.45235866229781035,0.16205533596837945,1
8948,297.3,308.2,1452,38.2,44,0,0,0,0,0,0,10.899999999999977,55466.4,0.5547727354561494,0.17391304347826086,1
8949,297.4,308.3,1483,41.9,47,0,0,0,0,0,0,10.900000000000034,62137.7,0.6214988137674984,0.1857707509881423,1
8950,297.4,308.3,1284,60.3,50,0,0,0,0,0,0,10.900000000000034,77425.2,0.7744037831414956,0.1976284584980237,0
8951,297.4,308.2,1419,50.0,52,0,0,0,0,0,0,10.800000000000011,70950.0,0.7096390892614952,0.20553359683794467,0
8952,297.3,308.1,1763,28.4,54,0,0,0,0,0,0,10.800000000000011,50069.2,0.5007901548703545,0.2134387351778656,0
8953,297.2,308.0,1478,42.5,56,0,0,0,0,0,0,10.800000000000011,62815.0,0.628273141535741,0.22134387351778656,1
8954,297.3,308.0,1518,36.0,59,0,0,0,0,0,0,10.699999999999989,54648.0,0.5465871310776912,0.233201581027668,0
8955,297.3,308.0,1447,49.0,61,0,0,0,0,0,0,10.699999999999989,70903.0,0.7091689971234362,0.24110671936758893,0
8956,297.4,308.0,1355,55.1,63,0,0,0,0,0,0,10.600000000000023,74660.5,0.7467513632672003,0.2490118577075099,1
8957,297.4,308.1,1348,57.4,66,0,0,0,0,0,0,10.700000000000045,77375.2,0.7739036851222839,0.2608695652173913,0
8958,297.4,308.1,1348,53.7,68,0,0,0,0,0,0,10.700000000000045,72387.6,0.7240179075098719,0.26877470355731226,0
8959,297.4,308.1,1734,27.7,70,0,0,0,0,0,0,10.700000000000045,48031.799999999996,0.4804121607835135,0.2766798418972332,1
8960,297.3,308.0,1420,46.5,73,0,0,0,0,0,0,10.699999999999989,66030.0,0.6604294441710574,0.2885375494071146,0
8961,297.3,307.9,1797,24.7,75,0,0,0,0,0,0,10.599999999999966,44385.9,0.44394601341863005,0.2964426877470356,0
8962,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,10.699999999999989,63135.0,0.6314737688586962,0.30434782608695654,1
8963,297.3,307.9,1628,30.2,80,0,0,0,0,0,0,10.599999999999966,49165.6,0.4917523834671595,0.31620553359683795,0
8964,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,10.699999999999989,51284.799999999996,0.512948537913431,0.3241106719367589,1
8965,297.2,307.9,1456,44.9,85,0,0,0,0,0,0,10.699999999999989,65374.4,0.6538721589431529,0.3359683794466403,1
8966,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,10.799999999999955,66871.2,0.6688430932462762,0.34782608695652173,0
8967,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,10.699999999999989,49570.8,0.49580517781485167,0.3557312252964427,0
8968,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,10.699999999999989,62054.399999999994,0.6206656504674916,0.36363636363636365,0
8969,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,10.699999999999989,73572.40000000001,0.735868230173114,0.3715415019762846,0
8970,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,10.800000000000011,69800.0,0.6981368348196246,0.3794466403162055,0
8971,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,10.600000000000023,58905.0,0.5891654764333809,0.38735177865612647,0
8972,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,10.700000000000045,54049.8,0.5406039583758416,0.3952569169960474,0
8973,296.8,307.4,1455,49.9,102,0,0,0,0,0,0,10.599999999999966,72604.5,0.7261873327172125,0.4031620553359684,1
8974,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,10.599999999999966,74816.7,0.7483136694792178,0.4150197628458498,0
8975,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,10.699999999999989,62497.6,0.6250985193097847,0.42292490118577075,0
8976,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,10.699999999999989,56806.200000000004,0.5681733619789479,0.4308300395256917,2
8977,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,10.699999999999989,53111.0,0.5312141179671215,0.4505928853754941,0
8978,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,10.600000000000023,48547.2,0.4855671711655484,0.45849802371541504,1
8979,296.9,307.6,1435,45.0,119,0,0,0,0,0,0,10.700000000000045,64575.0,0.6458765918119951,0.47035573122529645,0
8980,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,10.600000000000023,68065.2,0.6807854339450531,0.4782608695652174,1
8981,297.0,307.6,1513,42.4,124,0,0,0,0,0,0,10.600000000000023,64151.2,0.6416377610011561,0.4901185770750988,0
8982,297.0,307.7,1502,39.4,126,0,0,0,0,0,0,10.699999999999989,59178.799999999996,0.5919040131865845,0.4980237154150198,0
8983,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,10.699999999999989,79031.5,0.7904699321066928,0.5059288537549407,0
8984,297.0,307.7,1261,51.1,130,0,0,0,0,0,0,10.699999999999989,64437.1,0.644497321475009,0.5138339920948617,1
8985,297.1,307.8,1406,60.4,133,0,0,0,0,0,0,10.699999999999989,84922.4,0.8493904805341845,0.525691699604743,0
8986,297.1,307.8,1584,42.3,135,0,0,0,0,0,0,10.699999999999989,67003.2,0.6701633520169953,0.5335968379446641,0
8987,297.1,307.8,1443,43.9,137,0,0,0,0,0,0,10.699999999999989,63347.7,0.6336011858324231,0.541501976284585,1
8988,297.2,307.9,1580,35.8,140,0,0,0,0,0,0,10.699999999999989,56563.99999999999,0.565750887173886,0.5533596837944664,0
8989,297.2,307.9,1825,24.6,142,0,0,0,0,0,0,10.699999999999989,44895.0,0.4490380114502442,0.5612648221343873,0
8990,297.2,307.9,1469,48.2,144,0,0,0,0,0,0,10.699999999999989,70805.8,0.7081968065740885,0.5691699604743083,0
8991,297.2,307.9,1493,38.4,146,0,0,0,0,0,0,10.699999999999989,57331.2,0.5734243911806713,0.5770750988142292,0
8992,297.3,308.0,1598,29.4,148,0,0,0,0,0,0,10.699999999999989,46981.2,0.46990410120383586,0.5849802371541502,1
8993,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,10.699999999999989,53940.00000000001,0.5395057431256527,0.5968379446640316,2
8994,297.2,307.9,1632,37.5,156,0,0,0,0,0,0,10.699999999999989,61200.0,0.6121199755152009,0.616600790513834,1
8995,297.1,307.9,1980,20.3,159,0,0,0,0,0,0,10.799999999999955,40194.0,0.40201879568395404,0.6284584980237155,1
8996,297.2,308.0,1474,43.7,162,0,0,0,0,0,0,10.800000000000011,64413.8,0.6442642757980563,0.6403162055335968,0
8997,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,10.699999999999989,57134.0,0.5714520045929001,0.6482213438735178,0
8998,297.1,307.9,1609,38.9,166,0,0,0,0,0,0,10.799999999999955,62590.1,0.6260237006453264,0.6561264822134387,1
8999,297.1,308.0,1467,42.8,169,0,0,0,0,0,0,10.899999999999977,62787.6,0.6279990878212129,0.6679841897233202,0
9000,297.1,307.9,1492,39.4,171,0,0,0,0,0,0,10.799999999999955,58784.799999999996,0.5879632407951958,0.6758893280632411,0
9001,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,10.899999999999977,68827.3,0.688407927953879,0.6837944664031621,0
9002,297.0,307.8,1500,39.9,175,0,0,0,0,0,0,10.800000000000011,59850.0,0.5986173289964832,0.691699604743083,0
9003,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,10.699999999999989,54058.200000000004,0.5406879748430692,0.6996047430830039,0
9004,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,10.799999999999955,65892.2,0.6590511740301098,0.7075098814229249,0
9005,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,10.699999999999989,52753.399999999994,0.5276374169337189,0.7154150197628458,1
9006,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,10.699999999999989,77679.7,0.7769492820592835,0.7272727272727273,0
9007,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,10.599999999999966,59230.6,0.5924221147344879,0.7351778656126482,0
9008,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,10.600000000000023,63894.600000000006,0.6390712579665615,0.7430830039525692,0
9009,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,10.600000000000023,61056.0,0.610679693219871,0.7509881422924901,1
9010,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,10.599999999999966,54317.6,0.5432824833667398,0.7628458498023716,0
9011,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,10.699999999999989,57640.0,0.5765129965473232,0.7707509881422925,0
9012,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,10.699999999999989,54927.0,0.5493776780248928,0.7786561264822134,1
9013,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,10.800000000000011,44330.0,0.44338690383315127,0.7905138339920948,0
9014,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,10.800000000000011,61705.0,0.6171709655092398,0.7984189723320159,2
9015,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,10.900000000000034,82142.0,0.8215810298818568,0.8181818181818182,1
9016,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,10.900000000000034,71120.7,0.7113464238990841,0.8300395256916996,0
9017,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,10.899999999999977,73569.2,0.7358362238998842,0.8379446640316206,0
9018,297.3,308.1,1369,52.0,214,0,0,0,0,0,0,10.800000000000011,71188.0,0.7120195558329432,0.8458498023715415,1
9019,297.3,308.1,1615,35.4,217,1,1,0,0,0,0,10.800000000000011,57171.0,0.5718220771271169,0.857707509881423,0
9020,297.2,308.1,1662,31.3,0,0,0,0,0,0,0,10.900000000000034,52020.6,0.5203079803641513,0.0,0
9021,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,10.899999999999977,52025.5,0.5203569899700341,0.007905138339920948,0
9022,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,10.800000000000011,53145.600000000006,0.5315601857964161,0.015810276679841896,1
9023,297.4,308.3,1548,46.6,7,0,0,0,0,0,0,10.900000000000034,72136.8,0.7215094158455057,0.02766798418972332,0
9024,297.4,308.3,1706,30.9,9,0,0,0,0,0,0,10.900000000000034,52715.399999999994,0.5272573424391179,0.03557312252964427,0
9025,297.4,308.3,1366,45.5,11,0,0,0,0,0,0,10.900000000000034,62153.0,0.6216518437613772,0.043478260869565216,0
9026,297.5,308.4,1440,35.9,13,0,0,0,0,0,0,10.899999999999977,51696.0,0.5170613440234285,0.05138339920948617,0
9027,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,10.899999999999977,47348.5,0.47357782125296555,0.05928853754940711,1
9028,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,10.900000000000034,63536.0,0.6354845549727746,0.07114624505928854,1
9029,297.4,308.3,1395,48.7,21,0,0,0,0,0,0,10.900000000000034,67936.5,0.6794981816436021,0.08300395256916997,0
9030,297.4,308.3,1483,38.8,23,0,0,0,0,0,0,10.900000000000034,57540.399999999994,0.5755168012930534,0.09090909090909091,0
9031,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,10.899999999999977,62152.899999999994,0.6216508435653387,0.09881422924901186,1
9032,297.5,308.4,1793,23.9,28,0,0,0,0,0,0,10.899999999999977,42852.7,0.4286110077575204,0.11067193675889328,2
9033,297.4,308.3,1723,28.8,33,0,0,0,0,0,0,10.900000000000034,49622.4,0.49632127897067824,0.13043478260869565,0
9034,297.4,308.2,1386,41.0,35,0,0,0,0,0,0,10.800000000000011,56826.0,0.5683714007945557,0.1383399209486166,0
9035,297.4,308.2,1585,46.2,37,0,0,0,0,0,0,10.800000000000011,73227.0,0.732413553056399,0.14624505928853754,2
9036,297.3,308.1,1731,27.7,42,0,0,0,0,0,0,10.800000000000011,47948.7,0.47958099787558356,0.16600790513833993,1
9037,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,11.0,57266.3,0.5727752639517345,0.17786561264822134,0
9038,297.3,308.2,1896,24.4,47,0,0,0,0,0,0,10.899999999999977,46262.399999999994,0.4627146920796475,0.1857707509881423,0
9039,297.3,308.3,2358,14.9,49,0,0,0,0,0,0,11.0,35134.200000000004,0.35141087653180025,0.19367588932806323,0
9040,297.3,308.3,1341,51.9,51,0,0,0,0,0,0,11.0,69597.9,0.6961154386259706,0.2015810276679842,1
9041,297.3,308.3,1550,37.0,54,0,0,0,0,0,0,11.0,57350.0,0.573612428035895,0.2134387351778656,0
9042,297.3,308.3,1309,61.5,56,0,0,0,0,0,0,11.0,80503.5,0.8051928177922872,0.22134387351778656,0
9043,297.3,308.4,1599,32.9,58,0,0,0,0,0,0,11.099999999999966,52607.1,0.5261741301295053,0.22924901185770752,1
9044,297.4,308.4,1343,40.0,61,0,0,0,0,0,0,11.0,53720.0,0.5373053118411208,0.24110671936758893,0
9045,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,11.0,54982.2,0.5499297862381026,0.2490118577075099,0
9046,297.4,308.4,1603,34.6,65,0,0,0,0,0,0,11.0,55463.8,0.5547467303591503,0.25691699604743085,0
9047,297.4,308.4,1664,28.1,67,0,0,0,0,0,0,11.0,46758.4,0.4676756644302283,0.2648221343873518,0
9048,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,11.099999999999966,55651.2,0.556621097735156,0.2727272727272727,0
9049,297.3,308.4,1370,50.5,71,0,0,0,0,0,0,11.099999999999966,69185.0,0.6919856291833199,0.28063241106719367,1
9050,297.3,308.5,1545,34.3,74,0,0,0,0,0,0,11.199999999999989,52993.49999999999,0.5300388876219738,0.2924901185770751,0
9051,297.4,308.5,1566,31.4,76,0,0,0,0,0,0,11.100000000000023,49172.399999999994,0.4918203967977723,0.30039525691699603,1
9052,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,11.200000000000045,44772.0,0.44780777032298325,0.31225296442687744,0
9053,297.4,308.6,1901,22.1,81,0,0,0,0,0,0,11.200000000000045,42012.100000000006,0.4202033598585323,0.3201581027667984,1
9054,297.4,308.5,1638,32.2,84,0,0,0,0,0,0,11.100000000000023,52743.600000000006,0.5275393977219535,0.33201581027667987,1
9055,297.3,308.4,1521,38.2,87,0,0,0,0,0,0,11.099999999999966,58102.200000000004,0.5811359026369168,0.3438735177865613,1
9056,297.3,308.4,1864,23.1,90,0,0,0,0,0,0,11.099999999999966,43058.4,0.43066841100855763,0.3557312252964427,2
9057,297.3,308.3,1430,41.9,95,0,0,0,0,0,0,11.0,59917.0,0.599287460342227,0.37549407114624506,0
9058,297.3,308.4,1686,34.5,97,0,0,0,0,0,0,11.099999999999966,58167.0,0.5817840296698152,0.383399209486166,1
9059,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,11.100000000000023,75847.2,0.7586206896551723,0.3952569169960474,1
9060,297.2,308.3,1805,25.6,103,0,0,0,0,0,0,11.100000000000023,46208.0,0.46217058543474515,0.40711462450592883,0
9061,297.2,308.3,1453,45.8,105,0,0,0,0,0,0,11.100000000000023,66547.4,0.6656044584738607,0.4150197628458498,2
9062,297.2,308.4,1863,26.0,110,0,0,0,0,0,0,11.199999999999989,48438.0,0.4844749570915899,0.43478260869565216,1
9063,297.2,308.3,1576,35.3,113,0,0,0,0,0,0,11.100000000000023,55632.799999999996,0.556437061664086,0.44664031620553357,0
9064,297.2,308.3,1419,39.7,115,0,0,0,0,0,0,11.100000000000023,56334.3,0.5634534368736273,0.45454545454545453,0
9065,297.2,308.4,1833,25.2,117,0,0,0,0,0,0,11.199999999999989,46191.6,0.4620065532844437,0.4624505928853755,0
9066,297.2,308.4,2182,17.3,119,0,0,0,0,0,0,11.199999999999989,37748.6,0.377560001760345,0.47035573122529645,2
9067,297.2,308.3,1656,30.3,124,0,0,0,0,0,0,11.100000000000023,50176.8,0.5018663658076983,0.4901185770750988,0
9068,297.1,308.2,1351,56.6,126,0,0,0,0,0,0,11.099999999999966,76466.6,0.7648159039171678,0.4980237154150198,0
9069,297.1,308.2,1790,30.3,128,0,0,0,0,0,0,11.099999999999966,54237.0,0.5424763253597704,0.5059288537549407,2
9070,297.2,308.2,1678,28.1,133,0,0,0,0,0,0,11.0,47151.8,0.47161043564538646,0.525691699604743,1
9071,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,11.099999999999966,64500.4,0.6451304455673311,0.5375494071146245,0
9072,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,11.100000000000023,77166.0,0.7718112750099019,0.5454545454545454,0
9073,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,10.900000000000034,48144.0,0.4815343807386247,0.5533596837944664,2
9074,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,10.900000000000034,52696.799999999996,0.5270713059759712,0.5731225296442688,0
9075,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,10.900000000000034,64180.2,0.641927817852299,0.5810276679841897,1
9076,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,10.800000000000011,54216.0,0.5422662841917015,0.5928853754940712,0
9077,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,10.900000000000034,65298.2,0.653110009561874,0.6007905138339921,0
9078,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,10.800000000000011,45988.200000000004,0.4599721545422903,0.6086956521739131,0
9079,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,10.800000000000011,55906.200000000004,0.5591715976331361,0.616600790513834,0
9080,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,10.800000000000011,65889.59999999999,0.6590251689331107,0.6245059288537549,2
9081,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,10.800000000000011,47472.6,0.4748190645366491,0.6442687747035574,0
9082,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,10.699999999999989,53597.700000000004,0.5360820720861289,0.6521739130434783,0
9083,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,10.699999999999989,64926.4,0.6493912806910154,0.6600790513833992,0
